0.003;0.0045;0.0045;0.0047;0.0045;0.0045;0.0047;0.0043;0.0045;0.0044;0.0044;0.0044;0.0045;0.0044;0.0047;0.0044;0.0043;0.0045;0.0045;0.0044;0.0044;0.0046;0.0054;0.0047;0.0046;0.0045;0.0045;0.0045;0.0045;0.0046;0.0044;0.0044;0.0046;0.0044;0.0047;0.0046;0.0045;0.0044;0.0045;0.0046;0.0045;0.0044;0.0045;0.0045;0.0046;0.0045;0.0044;0.0045;0.0045;0.0044;0.0045;0.0045;0.0045;0.0044;0.0044;0.0044;0.0047;0.0045;0.0046;0.0045;0.0045;0.0044;0.0044;0.0045;0.0045;0.0045;0.0046;0.0044;0.0046;0.0045;0.0044;0.0044;0.0045;0.0044;0.0044;0.0055;0.0045;0.0046;0.0044;0.0044;0.0045;0.0059;0.0045;0.021;0.0044;0.0062;0.0046;0.0046;0.0063;0.0064;0.0044;0.0044;0.0045;0.0045;0.0045;0.0045;0.0044;0.0045;0.0044;0.0044;srednia;0.004726
0.0034;0.0047;0.0048;0.0048;0.0048;0.0049;0.0047;0.0046;0.0048;0.0048;0.0049;0.0068;0.0049;0.0048;0.0048;0.0048;0.0046;0.0048;0.005;0.0049;0.0048;0.0049;0.0048;0.0049;0.0047;0.0048;0.0049;0.0048;0.0048;0.0048;0.0048;0.0047;0.0047;0.0048;0.0055;0.0052;0.005;0.005;0.0049;0.0049;0.0058;0.0047;0.0046;0.0047;0.0049;0.0049;0.005;0.005;0.0064;0.0046;0.0048;0.0048;0.0047;0.0048;0.0047;0.0049;0.0048;0.0048;0.006;0.0049;0.0048;0.0048;0.0048;0.0048;0.0049;0.0048;0.0048;0.0049;0.0048;0.006;0.0047;0.0048;0.0049;0.0048;0.0051;0.0046;0.0048;0.0048;0.0047;0.0049;0.0049;0.0048;0.0047;0.0047;0.0048;0.0047;0.0047;0.0047;0.0049;0.0057;0.0048;0.005;0.0048;0.0047;0.0047;0.0049;0.0049;0.0047;0.0048;0.0049;srednia;0.004884
0.0037;0.0052;0.0051;0.0049;0.0062;0.0052;0.0052;0.0051;0.0051;0.0052;0.0052;0.0051;0.0052;0.0051;0.0051;0.0051;0.005;0.0051;0.0051;0.0051;0.0052;0.0051;0.0052;0.0052;0.0053;0.0055;0.0049;0.005;0.005;0.0075;0.0052;0.0051;0.0051;0.0053;0.0051;0.0052;0.0052;0.0051;0.0051;0.005;0.0051;0.005;0.0052;0.0052;0.005;0.005;0.0051;0.0049;0.0051;0.0051;0.0052;0.005;0.0052;0.0052;0.0052;0.0051;0.0051;0.005;0.005;0.0051;0.0052;0.0052;0.0051;0.0052;0.0051;0.0051;0.005;0.0051;0.0052;0.0052;0.0052;0.0051;0.0051;0.0053;0.005;0.0051;0.005;0.0051;0.005;0.0051;0.0052;0.0052;0.0052;0.005;0.005;0.0052;0.0052;0.0052;0.0052;0.0051;0.0052;0.0053;0.0052;0.0051;0.005;0.0051;0.0052;0.0052;0.0051;0.0051;srednia;0.005145
0.0044;0.0058;0.006;0.0056;0.0055;0.0054;0.0057;0.0056;0.0057;0.0055;0.0056;0.0055;0.0055;0.0056;0.0054;0.0056;0.0056;0.0054;0.0055;0.0058;0.0057;0.0055;0.0057;0.0054;0.0057;0.0057;0.0055;0.0056;0.0055;0.0056;0.0055;0.0056;0.0056;0.0057;0.0058;0.0055;0.0056;0.0056;0.0056;0.0083;0.0054;0.0058;0.0056;0.0058;0.0056;0.0079;0.0055;0.0057;0.0056;0.0056;0.0055;0.0056;0.0054;0.0055;0.0056;0.0056;0.0057;0.0056;0.0056;0.0055;0.0055;0.0056;0.0056;0.0055;0.0055;0.0056;0.0055;0.0058;0.0054;0.0056;0.0056;0.0056;0.0067;0.0056;0.0057;0.0055;0.0077;0.0055;0.0054;0.0056;0.0055;0.0057;0.0056;0.0056;0.0059;0.006;0.0056;0.0054;0.0058;0.0058;0.006;0.0054;0.0056;0.0056;0.0057;0.0055;0.0055;0.0057;0.0055;0.0055;srednia;0.005669

0.0311;0.0191;0.0205;0.0192;0.0189;0.0203;0.0188;0.0193;0.019;0.0192;0.0191;0.0196;0.0189;0.019;0.0192;0.0189;0.0206;0.0194;0.019;0.0188;0.019;0.019;0.0293;0.0188;0.019;0.0189;0.0188;0.019;0.019;0.0189;0.0188;0.0191;0.0187;0.0188;0.0198;0.019;0.0191;0.0189;0.0191;0.0199;0.0195;0.0188;0.0188;0.0191;0.019;0.0193;0.0191;0.019;0.0189;0.0307;0.0242;0.019;0.019;0.0189;0.019;0.0189;0.0191;0.0188;0.0189;0.019;0.0189;0.0189;0.0255;0.0191;0.0188;0.0193;0.0188;0.0191;0.0193;0.022;0.0194;0.0192;0.0194;0.0192;0.0189;0.0188;0.0191;0.0193;0.0193;0.0191;0.0192;0.0187;0.0191;0.0202;0.0192;0.0194;0.0191;0.0191;0.0193;0.0192;0.02;0.019;0.0189;0.019;0.019;0.0188;0.0191;0.019;0.0253;0.0192;srednia;0.01967
0.0276;0.0297;0.0295;0.0296;0.0295;0.0293;0.0292;0.0295;0.0294;0.0294;0.0295;0.0299;0.0293;0.0295;0.0294;0.0296;0.0297;0.0294;0.0295;0.0294;0.0294;0.0295;0.0298;0.0304;0.0296;0.0294;0.0293;0.0294;0.0295;0.0294;0.0294;0.0295;0.0293;0.0298;0.0298;0.0312;0.0296;0.0293;0.0296;0.0299;0.0306;0.0294;0.0294;0.0292;0.0292;0.029;0.0291;0.0291;0.0292;0.0294;0.0293;0.0293;0.0292;0.0291;0.0291;0.0305;0.0302;0.0536;0.0298;0.0292;0.0296;0.0292;0.0292;0.0291;0.0291;0.0324;0.0292;0.0293;0.029;0.0292;0.0292;0.0292;0.029;0.0293;0.0289;0.0293;0.0292;0.0293;0.0293;0.029;0.0291;0.029;0.0292;0.0293;0.0292;0.0292;0.0291;0.0292;0.0291;0.0291;0.0291;0.0292;0.0293;0.0293;0.029;0.0393;0.0293;0.0291;0.0296;0.029;srednia;0.029746
0.0402;0.049;0.0422;0.0426;0.0428;0.0425;0.0426;0.0425;0.0422;0.0427;0.0428;0.0424;0.0426;0.0424;0.0424;0.0452;0.0427;0.0425;0.0427;0.0424;0.0423;0.0429;0.0426;0.0427;0.0426;0.0424;0.0423;0.0427;0.0422;0.0531;0.0424;0.0428;0.0429;0.0435;0.0505;0.0427;0.043;0.0427;0.0428;0.0426;0.0425;0.0425;0.0426;0.0425;0.0427;0.0423;0.0431;0.0423;0.0425;0.0425;0.0501;0.0428;0.0423;0.0426;0.0425;0.0424;0.0425;0.0423;0.0424;0.0424;0.0432;0.0426;0.0428;0.0426;0.0424;0.0425;0.0428;0.0428;0.046;0.0491;0.0424;0.0428;0.0423;0.0426;0.0424;0.0427;0.0424;0.0427;0.0426;0.0426;0.0434;0.0424;0.0426;0.0426;0.0425;0.0421;0.0424;0.0424;0.0484;0.0426;0.0425;0.0425;0.0424;0.0425;0.0423;0.0426;0.0425;0.0442;0.0442;0.0484;srednia;0.043147
0.0479;0.0503;0.0502;0.0515;0.05;0.05;0.05;0.0503;0.0511;0.0506;0.0501;0.0501;0.0501;0.0501;0.05;0.0506;0.0501;0.0503;0.0502;0.0502;0.0501;0.0503;0.0509;0.05;0.0502;0.0507;0.05;0.05;0.0498;0.0499;0.0503;0.0499;0.05;0.0502;0.05;0.0502;0.0498;0.0502;0.05;0.0502;0.0499;0.0615;0.05;0.0497;0.0504;0.0501;0.0501;0.05;0.0502;0.05;0.0501;0.0501;0.05;0.0501;0.0539;0.0503;0.0502;0.05;0.0502;0.0504;0.0501;0.0504;0.05;0.0504;0.05;0.0501;0.05;0.0577;0.05;0.05;0.0503;0.0498;0.0498;0.05;0.05;0.0502;0.05;0.0503;0.0503;0.0501;0.0856;0.0546;0.0502;0.0503;0.0503;0.0529;0.0503;0.0497;0.0501;0.0499;0.0503;0.0503;0.0502;0.05;0.0501;0.0504;0.0501;0.0499;0.0504;0.0516;srednia;0.050803
0.0571;0.0605;0.059;0.0598;0.0593;0.0731;0.0591;0.0589;0.0591;0.0592;0.0591;0.065;0.0603;0.059;0.0595;0.0604;0.0589;0.0595;0.0589;0.0595;0.0589;0.059;0.0592;0.0597;0.0598;0.0599;0.059;0.0591;0.0591;0.0659;0.0596;0.0591;0.0602;0.0589;0.059;0.0593;0.0591;0.0592;0.0592;0.0822;0.059;0.0595;0.0591;0.0594;0.0596;0.0592;0.0588;0.0594;0.0592;0.059;0.0593;0.0591;0.059;0.0591;0.0589;0.0592;0.0588;0.0591;0.059;0.0594;0.059;0.059;0.059;0.0592;0.0591;0.059;0.0589;0.059;0.0662;0.0592;0.0651;0.061;0.059;0.0585;0.059;0.0587;0.0609;0.0596;0.0592;0.059;0.059;0.0589;0.0588;0.0593;0.0589;0.0593;0.0589;0.0587;0.059;0.059;0.0587;0.059;0.059;0.1148;0.0588;0.059;0.059;0.0589;0.059;0.0656;srednia;0.060429
0.0695;0.0705;0.0706;0.0708;0.0705;0.0774;0.115;0.071;0.0709;0.0715;0.078;0.1065;0.0775;0.0705;0.0712;0.0712;0.0708;0.0704;0.0709;0.071;0.0707;0.0713;0.071;0.0712;0.0711;0.0711;0.071;0.071;0.0707;0.0722;0.0708;0.0713;0.071;0.071;0.0787;0.0714;0.0711;0.0705;0.0712;0.0712;0.0708;0.0706;0.0709;0.0713;0.0709;0.0711;0.0792;0.0785;0.0704;0.0793;0.0712;0.0715;0.0706;0.0706;0.0705;0.071;0.0706;0.0713;0.0715;0.0714;0.0707;0.0706;0.0717;0.0802;0.0984;0.0781;0.078;0.0712;0.0711;0.071;0.0709;0.0714;0.0706;0.0711;0.0709;0.0717;0.0709;0.0705;0.0703;0.0713;0.0706;0.071;0.071;0.0712;0.0706;0.071;0.0708;0.0714;0.0709;0.0705;0.0704;0.0712;0.0778;0.0714;0.0707;0.0716;0.0704;0.0709;0.0712;0.0709;srednia;0.072845
0.0776;0.0799;0.0804;0.0804;0.0801;0.0798;0.0799;0.0803;0.0803;0.0799;0.0803;0.0798;0.0796;0.0809;0.0801;0.0804;0.0845;0.0797;0.08;0.0802;0.0804;0.0797;0.0798;0.0804;0.0796;0.0803;0.0799;0.0797;0.0809;0.0802;0.08;0.0802;0.0799;0.0798;0.0803;0.08;0.0799;0.08;0.0801;0.08;0.0816;0.08;0.0804;0.0799;0.081;0.0805;0.0798;0.0795;0.0821;0.0794;0.0799;0.0879;0.0802;0.0796;0.0805;0.0874;0.0942;0.0883;0.1087;0.0875;0.0835;0.0797;0.0797;0.0801;0.0799;0.0795;0.0804;0.0874;0.0797;0.0798;0.0794;0.0795;0.0802;0.0796;0.0798;0.0802;0.0794;0.0796;0.0801;0.0801;0.0798;0.0802;0.0796;0.0801;0.08;0.0798;0.0797;0.0876;0.0795;0.0799;0.08;0.0797;0.0794;0.0805;0.0798;0.0795;0.0798;0.0798;0.0796;0.0917;srednia;0.081072
